Station Name,Measurement Timestamp,Wind Direction,Wind Speed,Maximum Wind Speed,Heading
63rd Street Weather Station,2021-08-30 02:00:00.443500,1,2.3,3.0,351.0
Foster Weather Station,2021-10-26 21:00:00.635048,0,3.3,0.0,
Oak Street Weather Station,2021-09-08 09:00:00.447488,283,1.6,3.3,358.0
Foster Weather Station,2021-06-09 13:00:00.456594,0,3.3,0.0,
Oak Street Weather Station,2021-09-10 00:00:00.868555,253,0.7,2.2,357.0
Foster Weather Station,2021-10-14 04:59:59.351866,0,3.3,0.0,
63rd Street Weather Station,2021-06-08 03:00:00.506600,136,0.3,0.7,351.0
63rd Street Weather Station,2021-10-01 07:00:00.101727,179,1.0,1.7,351.0
63rd Street Weather Station,2021-10-27 12:00:00.027318,134,2.5,4.0,350.0
Oak Street Weather Station,2021-09-26 12:59:59.367287,145,0.9,2.0,358.0
63rd Street Weather Station,2021-05-28 04:00:00.439493,55,6.2,12.0,351.0
Oak Street Weather Station,2021-09-09 14:59:59.808967,83,2.4,3.6,357.0
Foster Weather Station,2021-12-13 10:59:59.173828,0,3.3,0.0,
Oak Street Weather Station,2021-06-08 18:59:59.884047,0,0.0,1.3,358.0
Oak Street Weather Station,2021-07-08 12:59:59.632439,18,4.3,6.0,357.0
Foster Weather Station,2021-10-08 18:59:59.590337,0,3.3,0.0,
Foster Weather Station,2021-10-25 23:59:59.501059,0,3.3,0.0,
Foster Weather Station,2021-05-22 18:00:00.034091,0,3.3,0.0,
63rd Street Weather Station,2021-09-17 02:00:00.242625,208,2.6,4.9,352.0
Foster Weather Station,2021-10-11 21:59:59.306415,0,3.3,0.0,
Oak Street Weather Station,2021-08-23 01:00:00.311147,108,0.6,1.2,358.0
63rd Street Weather Station,2021-11-18 04:59:59.110355,265,4.8,9.1,350.0
63rd Street Weather Station,2021-09-07 14:00:00.426376,246,7.5,12.6,351.0
63rd Street Weather Station,2021-08-16 12:59:59.230936,80,3.5,5.1,351.0
Foster Weather Station,2021-09-26 00:00:00.844516,0,3.3,0.0,
Oak Street Weather Station,2021-10-29 11:00:00.730478,27,5.9,8.2,357.0
Foster Weather Station,2021-06-07 17:59:59.423271,0,3.3,0.0,
Oak Street Weather Station,2021-10-18 04:59:59.453935,262,2.5,4.0,357.0
63rd Street Weather Station,2021-12-15 10:00:00.249775,215,5.6,9.6,351.0
Oak Street Weather Station,2021-06-02 02:59:59.309354,130,0.6,1.7,358.0
63rd Street Weather Station,2021-07-12 14:59:59.719820,46,2.1,4.6,351.0
Oak Street Weather Station,2021-08-18 06:59:59.802540,55,0.7,0.9,358.0
63rd Street Weather Station,2021-10-19 13:59:59.897946,213,3.7,7.4,351.0
Oak Street Weather Station,2021-10-20 07:00:00.104388,282,2.5,5.5,357.0
63rd Street Weather Station,2021-08-04 19:59:59.679995,125,0.5,0.8,351.0
Foster Weather Station,2021-11-04 06:59:59.384476,0,3.3,0.0,
Oak Street Weather Station,2021-07-20 23:00:00.574050,15,4.7,6.2,357.0
Oak Street Weather Station,2021-07-03 16:59:59.203918,3,2.1,3.3,357.0
Oak Street Weather Station,2021-10-31 11:00:00.376527,320,2.5,5.3,357.0
Foster Weather Station,2021-11-12 08:59:59.778491,0,3.3,0.0,
Foster Weather Station,2021-08-17 11:00:00.074166,0,3.3,0.0,
63rd Street Weather Station,2021-11-20 00:00:00.414933,208,3.2,5.8,351.0
Foster Weather Station,2021-09-15 14:00:00.122214,0,3.3,0.0,
Foster Weather Station,2021-10-07 17:59:59.744747,0,3.3,0.0,
Oak Street Weather Station,2021-12-17 23:00:00.867580,108,3.5,5.0,357.0
Oak Street Weather Station,2021-11-29 09:59:59.451969,315,1.7,4.6,357.0
63rd Street Weather Station,2021-06-28 05:59:59.786468,89,1.1,1.9,351.0
Foster Weather Station,2021-09-27 05:59:59.761890,0,3.3,0.0,
Oak Street Weather Station,2021-05-29 22:00:00.284487,333,1.1,1.7,357.0
63rd Street Weather Station,2021-11-23 23:59:59.504155,232,4.3,9.4,350.0
Foster Weather Station,2021-05-18 05:00:00.170647,0,3.3,0.0,
Oak Street Weather Station,2021-05-18 00:59:59.622100,96,1.9,3.1,357.0
Foster Weather Station,2021-08-19 18:59:59.452979,0,3.3,0.0,
Foster Weather Station,2021-09-09 06:59:59.449266,0,3.3,0.0,
Foster Weather Station,2021-11-12 07:00:00.173320,0,3.3,0.0,
Oak Street Weather Station,2021-06-23 14:59:59.680042,77,0.6,1.6,358.0
Oak Street Weather Station,2021-11-02 21:59:59.999341,248,0.5,1.4,357.0
Oak Street Weather Station,2021-11-29 14:59:59.371656,110,3.5,7.0,357.0
Oak Street Weather Station,2021-11-03 15:00:00.117919,358,1.3,2.8,357.0
Foster Weather Station,2021-08-11 17:59:59.663195,0,3.3,0.0,
63rd Street Weather Station,2021-11-26 13:59:59.255149,231,1.4,2.4,350.0
Oak Street Weather Station,2021-10-30 20:59:59.939542,8,2.2,2.9,357.0
Oak Street Weather Station,2021-08-01 11:59:59.905461,20,4.6,6.2,358.0
Oak Street Weather Station,2021-08-05 06:59:59.842697,312,0.5,0.9,358.0
63rd Street Weather Station,2021-10-20 21:59:59.250842,207,4.3,7.9,350.0
63rd Street Weather Station,2021-09-27 10:59:59.153732,262,4.7,9.4,352.0
Foster Weather Station,2021-07-29 06:59:59.123309,0,3.3,0.0,
Foster Weather Station,2021-11-27 01:00:00.325228,0,3.3,0.0,
Foster Weather Station,2021-09-08 07:59:59.764949,0,3.3,0.0,
Foster Weather Station,2021-11-20 23:59:59.311563,0,3.3,0.0,
63rd Street Weather Station,2021-08-06 19:59:59.995527,252,2.7,4.4,351.0
63rd Street Weather Station,2021-06-02 07:59:59.710299,18,2.5,2.9,352.0
Oak Street Weather Station,2021-07-12 03:00:00.607947,120,1.2,3.4,357.0
Oak Street Weather Station,2021-12-02 04:00:00.780393,283,3.0,9.1,357.0
Oak Street Weather Station,2021-10-30 02:00:00.710952,29,8.3,10.4,357.0
Oak Street Weather Station,2021-08-10 10:00:00.492141,107,1.9,3.2,358.0
Oak Street Weather Station,2021-09-21 05:59:59.312014,268,2.5,3.9,357.0
Foster Weather Station,2021-12-11 01:59:59.965528,0,3.3,0.0,
Foster Weather Station,2021-11-29 23:59:59.606417,0,3.3,0.0,
Oak Street Weather Station,2021-06-03 11:59:59.220416,120,2.5,4.5,358.0
63rd Street Weather Station,2021-11-22 18:00:00.557336,293,3.3,7.4,351.0
63rd Street Weather Station,2021-11-23 00:59:59.778318,278,2.0,3.1,350.0
Foster Weather Station,2021-09-22 23:59:59.995326,0,3.3,0.0,
Foster Weather Station,2021-10-26 10:00:00.568809,0,3.3,0.0,
Oak Street Weather Station,2021-07-29 05:00:00.627518,290,2.7,6.8,358.0
Foster Weather Station,2021-10-28 19:00:00.405864,0,3.3,0.0,
Oak Street Weather Station,2021-08-02 14:59:59.357468,80,2.7,3.5,357.0
Foster Weather Station,2021-09-12 23:59:59.361639,0,3.3,0.0,
Oak Street Weather Station,2021-12-08 18:00:00.353299,26,2.2,2.8,357.0
Oak Street Weather Station,2021-10-30 03:00:00.697448,22,6.5,8.6,357.0
Oak Street Weather Station,2021-09-07 13:00:00.871884,320,1.0,4.2,358.0
Oak Street Weather Station,2021-09-16 21:59:59.999605,99,1.1,2.0,358.0
Oak Street Weather Station,2021-06-09 12:00:00.514274,91,1.2,1.7,358.0
Oak Street Weather Station,2021-10-06 18:59:59.179495,86,1.9,2.4,358.0
Foster Weather Station,2021-11-05 03:59:59.358631,0,3.3,0.0,
63rd Street Weather Station,2021-09-23 22:00:00.331700,244,2.7,4.3,350.0
Oak Street Weather Station,2021-11-15 03:00:00.084645,8,0.6,2.8,357.0
Foster Weather Station,2021-09-01 00:00:00.468092,0,3.3,0.0,
63rd Street Weather Station,2021-08-14 04:59:59.587704,46,3.2,5.9,351.0
Foster Weather Station,2021-06-07 11:00:00.295627,0,3.3,0.0,
Foster Weather Station,2021-10-26 05:00:00.266596,0,3.3,0.0,
Oak Street Weather Station,2021-06-06 05:59:59.764396,271,2.2,6.1,358.0
Foster Weather Station,2021-06-03 22:59:59.257032,0,3.3,0.0,
63rd Street Weather Station,2021-06-15 21:59:59.224129,13,4.0,7.7,351.0
63rd Street Weather Station,2021-12-02 22:59:59.511236,155,1.5,2.4,351.0
Oak Street Weather Station,2021-07-12 18:00:00.766145,25,1.7,2.2,357.0
63rd Street Weather Station,2021-11-30 06:59:59.687159,333,1.1,2.4,350.0
Oak Street Weather Station,2021-06-03 20:59:59.618462,96,0.8,1.4,358.0
Foster Weather Station,2021-11-01 03:59:59.189403,0,3.3,0.0,
63rd Street Weather Station,2021-07-07 01:59:59.971379,251,2.1,4.1,351.0
Oak Street Weather Station,2021-09-30 03:59:59.834137,115,1.4,2.6,357.0
Oak Street Weather Station,2021-10-17 02:59:59.329809,264,1.9,4.1,357.0
Foster Weather Station,2021-11-30 17:00:00.317878,0,3.3,0.0,
Oak Street Weather Station,2021-08-01 10:00:00.023891,7,5.1,7.5,357.0
Foster Weather Station,2021-11-08 14:00:00.001063,0,3.3,0.0,
Oak Street Weather Station,2021-12-01 08:59:59.335117,115,3.6,5.4,357.0
63rd Street Weather Station,2021-07-25 03:59:59.762278,293,1.0,1.5,351.0
Foster Weather Station,2021-06-20 05:00:00.042920,0,3.3,0.0,
Oak Street Weather Station,2021-10-27 13:00:00.398711,109,2.8,5.6,357.0
63rd Street Weather Station,2021-07-10 08:00:00.436203,134,0.6,1.4,351.0
Foster Weather Station,2021-07-23 22:00:00.346069,0,3.3,0.0,
Foster Weather Station,2021-08-23 16:00:00.482025,0,3.3,0.0,
Foster Weather Station,2021-11-01 11:59:59.203667,0,3.3,0.0,
63rd Street Weather Station,2021-07-28 11:00:00.481366,275,2.7,6.2,352.0
63rd Street Weather Station,2021-07-27 14:59:59.244601,242,3.3,6.0,350.0
Oak Street Weather Station,2021-12-05 10:59:59.348813,139,2.2,4.6,357.0
Oak Street Weather Station,2021-06-04 04:59:59.451128,278,1.6,5.2,357.0
63rd Street Weather Station,2021-07-22 19:59:59.690236,162,0.8,2.8,352.0
Foster Weather Station,2021-06-25 18:00:00.802662,0,3.3,0.0,
63rd Street Weather Station,2021-10-16 09:59:59.632884,303,2.2,4.4,350.0
63rd Street Weather Station,2021-10-18 13:00:00.246124,257,1.9,3.2,351.0
63rd Street Weather Station,2021-07-17 03:00:00.550201,21,4.8,7.7,351.0
63rd Street Weather Station,2021-05-21 22:59:59.463405,16,0.5,0.6,351.0
Foster Weather Station,2021-06-02 20:59:59.862757,0,3.3,0.0,
Foster Weather Station,2021-05-27 06:59:59.828679,0,3.3,0.0,
63rd Street Weather Station,2021-09-26 05:59:59.583527,257,3.9,6.9,350.0
63rd Street Weather Station,2021-08-24 23:59:59.392473,172,3.5,5.2,351.0
Foster Weather Station,2021-11-26 23:00:00.675672,0,3.3,0.0,
63rd Street Weather Station,2021-11-02 18:59:59.140422,284,1.8,3.8,350.0
Oak Street Weather Station,2021-10-29 05:59:59.557799,71,5.7,7.6,357.0
63rd Street Weather Station,2021-05-24 15:59:59.911890,0,0.0,0.8,351.0
63rd Street Weather Station,2021-07-19 01:00:00.259062,28,2.0,3.3,351.0
Oak Street Weather Station,2021-11-29 02:00:00.824745,261,2.0,4.0,357.0
63rd Street Weather Station,2021-12-17 19:00:00.543265,72,7.8,9.1,351.0
63rd Street Weather Station,2021-09-06 11:59:59.403473,71,3.2,4.2,351.0
Oak Street Weather Station,2021-07-24 17:59:59.865139,48,1.0,1.9,358.0
Foster Weather Station,2021-06-17 13:59:59.244223,0,3.3,0.0,
Oak Street Weather Station,2021-06-30 14:00:00.168219,142,0.6,1.4,358.0
63rd Street Weather Station,2021-06-14 11:00:00.171614,12,4.2,7.9,351.0
63rd Street Weather Station,2021-09-14 12:00:00.222144,248,6.1,10.5,351.0
Foster Weather Station,2021-07-09 08:59:59.484335,0,3.3,0.0,
Foster Weather Station,2021-10-06 21:00:00.496477,0,3.3,0.0,
63rd Street Weather Station,2021-10-16 09:00:00.483048,284,2.4,5.1,351.0
63rd Street Weather Station,2021-11-05 04:59:59.133965,250,3.1,4.1,350.0
Oak Street Weather Station,2021-06-24 21:00:00.391021,204,0.9,3.8,357.0
Foster Weather Station,2021-10-28 04:00:00.297567,0,3.3,0.0,
Foster Weather Station,2021-08-22 21:00:00.345804,0,3.3,0.0,
63rd Street Weather Station,2021-08-01 16:00:00.336602,36,6.7,10.2,350.0
Oak Street Weather Station,2021-08-06 03:59:59.291669,294,1.2,2.9,358.0
Oak Street Weather Station,2021-10-23 14:00:00.126841,67,2.8,4.3,357.0
63rd Street Weather Station,2021-05-30 11:00:00.052276,84,2.4,3.6,351.0
63rd Street Weather Station,2021-07-21 06:59:59.508436,54,1.9,6.3,351.0
Oak Street Weather Station,2021-11-15 00:59:59.551872,335,2.2,3.5,357.0
Oak Street Weather Station,2021-11-20 06:00:00.038756,267,2.0,5.2,357.0
Oak Street Weather Station,2021-06-12 08:59:59.761337,51,1.5,1.9,358.0
Oak Street Weather Station,2021-08-12 07:00:00.331748,0,0.0,0.9,358.0
Oak Street Weather Station,2021-08-31 20:59:59.240318,69,4.9,6.6,357.0
63rd Street Weather Station,2021-06-05 11:59:59.605795,258,6.3,8.9,352.0
Foster Weather Station,2021-10-20 05:59:59.746895,0,3.3,0.0,
63rd Street Weather Station,2021-10-06 10:59:59.192150,97,2.5,5.2,351.0
Foster Weather Station,2021-09-25 07:59:59.232367,0,3.3,0.0,
63rd Street Weather Station,2021-07-25 03:00:00.319848,250,0.9,1.1,351.0
63rd Street Weather Station,2021-05-22 18:59:59.403540,250,4.1,6.2,351.0
Foster Weather Station,2021-10-31 03:59:59.884701,0,3.3,0.0,
Foster Weather Station,2021-11-10 22:59:59.525434,0,3.3,0.0,
Foster Weather Station,2021-10-15 01:00:00.515497,0,3.3,0.0,
Oak Street Weather Station,2021-06-06 15:59:59.559373,176,0.9,3.8,358.0
Oak Street Weather Station,2021-09-18 22:59:59.340277,90,1.8,2.3,357.0
Foster Weather Station,2021-05-22 20:59:59.549261,0,3.3,0.0,
63rd Street Weather Station,2021-09-14 22:00:00.251529,343,2.3,4.9,351.0
Oak Street Weather Station,2021-06-07 00:00:00.090588,312,1.1,2.2,358.0
Foster Weather Station,2021-06-10 17:00:00.295841,0,3.3,0.0,
63rd Street Weather Station,2021-07-04 18:00:00.347288,250,3.9,6.4,351.0
Foster Weather Station,2021-12-07 04:00:00.033105,0,3.3,0.0,
63rd Street Weather Station,2021-10-07 17:00:00.558044,204,3.3,6.8,351.0
63rd Street Weather Station,2021-09-07 08:00:00.024339,250,5.4,9.6,351.0
Oak Street Weather Station,2021-08-16 14:59:59.637011,64,2.6,3.6,357.0
Oak Street Weather Station,2021-08-19 03:00:00.545326,24,0.6,1.3,358.0
Oak Street Weather Station,2021-12-13 02:00:00.157075,273,4.9,9.9,357.0
Oak Street Weather Station,2021-08-19 15:59:59.333901,0,0.0,1.3,358.0
Oak Street Weather Station,2021-05-22 02:00:00.803868,26,0.6,0.7,357.0
Oak Street Weather Station,2021-06-24 11:59:59.843545,0,0.5,2.2,358.0
Foster Weather Station,2021-08-31 20:00:00.497857,0,3.3,0.0,
Oak Street Weather Station,2021-05-22 13:59:59.202956,83,1.5,2.6,358.0
Oak Street Weather Station,2021-12-11 03:59:59.259105,319,1.9,5.0,357.0
63rd Street Weather Station,2021-08-05 04:59:59.654792,251,1.8,2.7,351.0
Oak Street Weather Station,2021-05-24 23:00:00.296439,60,0.8,2.0,358.0
63rd Street Weather Station,2021-08-11 06:59:59.176040,231,2.8,6.0,351.0
Oak Street Weather Station,2021-09-01 03:59:59.697941,88,6.1,7.9,357.0
63rd Street Weather Station,2021-09-26 13:00:00.420053,253,6.4,11.9,351.0
Oak Street Weather Station,2021-05-25 04:00:00.131134,274,1.4,3.3,357.0
Oak Street Weather Station,2021-11-17 17:00:00.640177,290,1.4,4.3,357.0
63rd Street Weather Station,2021-08-17 11:00:00.722926,116,1.5,3.2,352.0
Foster Weather Station,2021-08-31 03:00:00.627116,0,3.3,0.0,
Oak Street Weather Station,2021-08-22 18:00:00.644137,42,3.0,3.7,357.0
Oak Street Weather Station,2021-10-07 18:00:00.754530,81,1.0,1.6,357.0
Foster Weather Station,2021-11-23 13:59:59.402533,0,3.3,0.0,
63rd Street Weather Station,2021-10-04 17:00:00.681913,11,5.8,10.3,351.0
63rd Street Weather Station,2021-10-10 15:00:00.662204,196,2.0,5.0,351.0
Oak Street Weather Station,2021-08-12 00:00:00.895403,114,0.9,2.3,358.0
Oak Street Weather Station,2021-11-23 19:59:59.441269,287,2.0,3.6,357.0
63rd Street Weather Station,2021-07-02 12:00:00.587537,22,3.6,5.5,351.0
Oak Street Weather Station,2021-08-28 16:00:00.453721,11,1.6,2.6,358.0
Foster Weather Station,2021-11-09 07:00:00.175769,0,3.3,0.0,
63rd Street Weather Station,2021-09-09 20:59:59.984093,157,0.6,2.5,351.0
63rd Street Weather Station,2021-11-28 07:59:59.796230,299,3.2,7.9,351.0
Foster Weather Station,2021-11-21 14:59:59.893155,0,3.3,0.0,
Foster Weather Station,2021-12-15 09:00:00.545601,0,3.3,0.0,
Foster Weather Station,2021-11-11 00:59:59.703284,0,3.3,0.0,
Foster Weather Station,2021-07-03 16:59:59.577491,0,3.3,0.0,
Foster Weather Station,2021-06-22 03:00:00.689238,0,3.3,0.0,
Foster Weather Station,2021-06-21 23:59:59.165658,0,3.3,0.0,
Oak Street Weather Station,2021-08-11 18:00:00.301716,4,1.4,5.7,358.0
63rd Street Weather Station,2021-08-27 08:00:00.162898,216,1.4,2.5,352.0
63rd Street Weather Station,2021-10-18 19:59:59.775562,179,1.5,2.1,351.0
Oak Street Weather Station,2021-11-14 00:00:00.576041,333,1.1,2.2,357.0
Foster Weather Station,2021-07-10 06:59:59.978158,0,3.3,0.0,
Oak Street Weather Station,2021-09-23 14:00:00.522126,352,2.5,5.0,357.0
Oak Street Weather Station,2021-08-01 06:00:00.573663,11,3.8,6.0,357.0
Oak Street Weather Station,2021-07-05 15:00:00.463524,286,1.0,2.5,358.0
Foster Weather Station,2021-07-22 03:59:59.660573,0,3.3,0.0,
63rd Street Weather Station,2021-10-30 09:00:00.188453,22,7.5,12.4,351.0
Foster Weather Station,2021-07-06 16:59:59.582235,0,3.3,0.0,
63rd Street Weather Station,2021-09-20 06:59:59.812900,201,3.8,7.3,351.0
Oak Street Weather Station,2021-07-15 09:59:59.201660,276,1.7,4.6,357.0
63rd Street Weather Station,2021-05-27 16:59:59.323551,61,5.3,10.2,351.0
Oak Street Weather Station,2021-06-22 06:00:00.702599,268,0.9,2.1,357.0
Foster Weather Station,2021-09-02 08:59:59.973033,0,3.3,0.0,
63rd Street Weather Station,2021-08-06 19:00:00.056185,259,5.5,8.0,350.0
63rd Street Weather Station,2021-05-30 00:00:00.269908,44,3.5,7.5,351.0
Oak Street Weather Station,2021-05-23 06:00:00.375773,237,0.9,2.6,357.0
63rd Street Weather Station,2021-05-25 12:59:59.393452,250,5.9,10.2,351.0
Foster Weather Station,2021-12-06 00:59:59.398473,0,3.3,0.0,
Foster Weather Station,2021-09-05 23:59:59.623515,0,3.3,0.0,
Oak Street Weather Station,2021-06-14 16:59:59.475730,106,0.9,1.9,357.0
Foster Weather Station,2021-12-08 13:59:59.589364,0,3.3,0.0,
Foster Weather Station,2021-08-03 01:00:00.080279,0,3.3,0.0,
Foster Weather Station,2021-07-20 14:00:00.589202,0,3.3,0.0,
63rd Street Weather Station,2021-09-21 21:59:59.172620,27,9.0,12.8,351.0
Foster Weather Station,2021-12-04 02:59:59.135053,0,3.3,0.0,
Oak Street Weather Station,2021-07-15 18:00:00.619669,52,1.4,2.0,358.0
Foster Weather Station,2021-09-17 18:00:00.557170,0,3.3,0.0,
Oak Street Weather Station,2021-08-01 15:59:59.506065,47,4.9,7.2,357.0
Oak Street Weather Station,2021-06-26 03:59:59.485409,284,1.5,3.5,358.0
Foster Weather Station,2021-11-16 15:00:00.853229,0,3.3,0.0,
Foster Weather Station,2021-09-15 03:59:59.110302,0,3.3,0.0,
Foster Weather Station,2021-12-04 09:00:00.454515,0,3.3,0.0,
63rd Street Weather Station,2021-07-22 21:59:59.317158,192,1.9,3.3,351.0
Oak Street Weather Station,2021-07-02 20:00:00.055902,37,2.0,2.4,358.0
63rd Street Weather Station,2021-07-20 03:59:59.875518,289,1.3,2.9,352.0
Foster Weather Station,2021-12-03 04:00:00.674655,0,3.3,0.0,
63rd Street Weather Station,2021-06-11 15:59:59.918687,191,1.5,2.2,350.0
Foster Weather Station,2021-11-30 23:59:59.845574,0,3.3,0.0,
Foster Weather Station,2021-10-31 00:59:59.772858,0,3.3,0.0,
Foster Weather Station,2021-06-09 20:59:59.723504,0,3.3,0.0,
63rd Street Weather Station,2021-12-04 05:00:00.596192,282,2.6,4.0,350.0
Foster Weather Station,2021-06-10 05:59:59.875036,0,3.3,0.0,
63rd Street Weather Station,2021-12-01 05:00:00.082620,158,2.4,5.1,351.0
Oak Street Weather Station,2021-07-23 03:00:00.432117,260,1.2,3.7,358.0
Oak Street Weather Station,2021-06-14 13:00:00.049983,85,0.7,2.0,358.0
63rd Street Weather Station,2021-10-11 13:59:59.160509,198,3.3,5.8,351.0
Foster Weather Station,2021-06-11 00:59:59.502355,0,3.3,0.0,
63rd Street Weather Station,2021-07-17 07:00:00.273703,18,5.1,8.5,351.0
Foster Weather Station,2021-07-15 16:00:00.789747,0,3.3,0.0,
63rd Street Weather Station,2021-10-13 05:59:59.329317,141,0.4,0.6,351.0
Oak Street Weather Station,2021-06-17 18:59:59.252772,80,0.9,1.5,358.0
Oak Street Weather Station,2021-09-25 04:00:00.642144,326,1.5,3.6,357.0
Foster Weather Station,2021-11-16 18:59:59.313218,0,3.3,0.0,
Oak Street Weather Station,2021-06-29 11:00:00.197833,37,0.7,1.2,358.0
Oak Street Weather Station,2021-10-21 20:00:00.673591,11,3.5,5.4,357.0
Foster Weather Station,2021-06-15 18:59:59.969844,0,3.3,0.0,
Oak Street Weather Station,2021-12-01 14:59:59.950858,332,1.6,3.5,357.0
63rd Street Weather Station,2021-06-09 16:59:59.728372,23,2.2,3.7,350.0
Oak Street Weather Station,2021-11-23 05:59:59.737416,271,1.7,2.3,357.0
63rd Street Weather Station,2021-06-19 02:00:00.211045,238,0.5,1.1,351.0
Foster Weather Station,2021-12-11 23:00:00.173842,0,3.3,0.0,
63rd Street Weather Station,2021-06-27 22:00:00.717324,111,1.0,1.7,351.0
Foster Weather Station,2021-12-16 19:00:00.209823,0,3.3,0.0,
Oak Street Weather Station,2021-11-07 07:00:00.190115,275,2.9,5.9,357.0
Foster Weather Station,2021-10-09 14:59:59.759808,0,3.3,0.0,
63rd Street Weather Station,2021-06-19 19:59:59.189432,25,2.8,4.7,351.0
Oak Street Weather Station,2021-05-24 09:00:00.414167,77,0.9,1.3,357.0
Oak Street Weather Station,2021-08-18 02:00:00.588825,0,0.0,0.6,358.0
Oak Street Weather Station,2021-11-11 08:59:59.632127,143,0.7,2.1,357.0
63rd Street Weather Station,2021-09-12 17:00:00.465787,258,4.4,6.6,352.0
63rd Street Weather Station,2021-06-12 14:59:59.398310,341,5.7,9.9,351.0
Foster Weather Station,2021-07-23 02:59:59.214887,0,3.3,0.0,
63rd Street Weather Station,2021-09-25 03:59:59.313069,300,2.1,3.7,351.0
63rd Street Weather Station,2021-11-26 07:00:00.220437,301,2.5,4.2,350.0
Oak Street Weather Station,2021-08-28 08:00:00.110145,287,1.5,5.0,357.0
Foster Weather Station,2021-08-29 15:00:00.062069,0,3.3,0.0,
Oak Street Weather Station,2021-10-27 21:00:00.596169,101,3.2,6.8,357.0
Oak Street Weather Station,2021-07-15 02:59:59.764848,0,0.4,1.4,358.0
63rd Street Weather Station,2021-08-09 05:00:00.000037,204,2.1,4.6,351.0
