Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature
Foster Weather Station,2021-11-08 12:59:59.165366,16.28,
63rd Street Weather Station,2021-08-22 03:00:00.492302,23.8,21.4
Oak Street Weather Station,2021-10-09 08:00:00.462523,19.7,18.1
Foster Weather Station,2021-08-04 06:00:00.681527,20.5,
Foster Weather Station,2021-07-17 15:59:59.606966,20.56,
Oak Street Weather Station,2021-07-30 11:59:59.812915,20.1,16.1
63rd Street Weather Station,2021-07-11 01:00:00.273069,21.1,20.2
Oak Street Weather Station,2021-11-13 02:00:00.059131,4.8,3.2
Oak Street Weather Station,2021-06-10 10:00:00.659498,21.4,19.9
Foster Weather Station,2021-11-29 19:00:00.347139,4.56,
Foster Weather Station,2021-07-17 05:59:59.285108,19.78,
63rd Street Weather Station,2021-10-28 13:00:00.576824,13.2,11.7
Foster Weather Station,2021-11-22 08:00:00.506419,-3.78,
Foster Weather Station,2021-06-22 17:00:00.325204,22.39,
Foster Weather Station,2021-10-17 07:59:59.295985,8.17,
Foster Weather Station,2021-10-31 16:00:00.218165,11.67,
Oak Street Weather Station,2021-07-27 07:59:59.823848,27.1,21.2
Oak Street Weather Station,2021-12-08 04:59:59.977670,-2.2,-4.1
Foster Weather Station,2021-10-30 04:00:00.893311,12.56,
63rd Street Weather Station,2021-07-26 09:00:00.374025,26.1,20.3
63rd Street Weather Station,2021-07-11 18:00:00.606098,20.4,19.3
63rd Street Weather Station,2021-11-27 22:00:00.139931,2.6,0.3
Foster Weather Station,2021-06-22 22:59:59.660438,19.17,
63rd Street Weather Station,2021-10-02 21:59:59.870028,20.5,20.2
Oak Street Weather Station,2021-07-27 04:00:00.414697,26.1,20.6
Oak Street Weather Station,2021-10-18 22:00:00.377014,19.4,12.8
Oak Street Weather Station,2021-07-15 16:59:59.703354,22.8,20.8
Oak Street Weather Station,2021-11-28 03:00:00.703207,0.6,-1.6
Foster Weather Station,2021-06-17 09:59:59.528532,22.17,
Oak Street Weather Station,2021-10-11 07:00:00.462870,23.2,20.1
Foster Weather Station,2021-08-31 04:59:59.400707,21.78,
63rd Street Weather Station,2021-10-10 04:00:00.806369,23.7,20.5
Foster Weather Station,2021-07-04 16:00:00.005929,25.0,
Oak Street Weather Station,2021-07-20 22:59:59.468683,21.1,19.1
Oak Street Weather Station,2021-07-30 23:59:59.786918,20.0,16.2
63rd Street Weather Station,2021-10-18 06:59:59.921879,8.9,6.8
Oak Street Weather Station,2021-10-05 07:59:59.130464,18.8,17.3
Oak Street Weather Station,2021-11-11 11:59:59.375136,10.6,8.6
Foster Weather Station,2021-06-10 15:00:00.114677,15.56,
Foster Weather Station,2021-10-04 02:59:59.557338,18.56,
63rd Street Weather Station,2021-12-01 04:00:00.798972,5.6,3.7
Oak Street Weather Station,2021-11-06 08:59:59.206630,7.7,3.7
Foster Weather Station,2021-10-16 04:59:59.540904,8.0,
Foster Weather Station,2021-11-04 05:00:00.596678,1.67,
Foster Weather Station,2021-11-03 10:59:59.934660,5.0,
63rd Street Weather Station,2021-08-29 02:00:00.286203,27.2,23.8
Oak Street Weather Station,2021-09-14 15:59:59.284341,30.0,22.3
Foster Weather Station,2021-11-23 00:59:59.998852,-1.5,
Oak Street Weather Station,2021-06-19 04:00:00.668790,26.3,19.9
63rd Street Weather Station,2021-07-26 07:00:00.716383,24.5,20.0
63rd Street Weather Station,2021-12-07 17:59:59.203491,-4.3,-6.9
63rd Street Weather Station,2021-09-02 22:00:00.653067,23.0,17.9
Oak Street Weather Station,2021-10-31 02:00:00.370823,10.4,8.3
63rd Street Weather Station,2021-10-13 04:59:59.324740,14.3,14.2
Foster Weather Station,2021-07-01 03:00:00.580489,20.39,
Oak Street Weather Station,2021-06-22 17:59:59.226745,20.4,14.2
Foster Weather Station,2021-08-20 08:00:00.523382,24.78,
Foster Weather Station,2021-11-28 12:59:59.272226,3.17,
63rd Street Weather Station,2021-09-24 12:59:59.383577,23.9,15.3
Oak Street Weather Station,2021-11-11 20:59:59.639454,9.1,5.4
Foster Weather Station,2021-09-29 02:59:59.281285,17.06,
63rd Street Weather Station,2021-08-21 13:59:59.618271,30.3,24.2
Oak Street Weather Station,2021-08-02 18:59:59.627626,22.5,17.0
Foster Weather Station,2021-09-18 09:00:00.080932,20.89,
Foster Weather Station,2021-06-06 00:59:59.336576,20.17,
63rd Street Weather Station,2021-09-09 09:00:00.086674,18.5,16.0
Oak Street Weather Station,2021-08-19 18:59:59.120866,25.5,23.7
Oak Street Weather Station,2021-08-18 08:59:59.996279,24.3,23.0
Foster Weather Station,2021-09-16 11:00:00.832464,22.56,
Foster Weather Station,2021-12-08 12:59:59.610457,-0.78,
Oak Street Weather Station,2021-06-09 08:00:00.607904,21.7,19.8
Oak Street Weather Station,2021-06-14 17:00:00.876690,21.9,16.7
Oak Street Weather Station,2021-05-26 07:59:59.213789,20.2,18.5
Oak Street Weather Station,2021-09-12 21:59:59.252952,21.5,20.1
Foster Weather Station,2021-10-21 00:00:00.451557,19.17,
Foster Weather Station,2021-09-20 19:00:00.680224,25.17,
Oak Street Weather Station,2021-07-18 02:59:59.573031,21.1,19.5
Foster Weather Station,2021-11-02 20:59:59.385634,5.0,
Foster Weather Station,2021-07-12 20:00:00.518443,20.39,
Oak Street Weather Station,2021-10-23 00:00:00.359303,10.7,7.1
Foster Weather Station,2021-08-25 10:59:59.742000,30.0,
Foster Weather Station,2021-09-22 20:00:00.242868,16.0,
Oak Street Weather Station,2021-09-07 12:59:59.312242,31.6,21.6
Foster Weather Station,2021-09-21 00:00:00.383356,23.78,
Foster Weather Station,2021-06-01 16:59:59.595325,11.06,
Oak Street Weather Station,2021-06-16 10:59:59.534296,18.2,14.9
63rd Street Weather Station,2021-08-21 01:00:00.848911,25.9,23.2
Oak Street Weather Station,2021-12-01 06:00:00.023678,6.4,4.0
63rd Street Weather Station,2021-07-02 09:59:59.591930,18.5,17.1
Foster Weather Station,2021-05-27 15:59:59.745726,5.17,
Foster Weather Station,2021-09-17 00:59:59.272376,22.67,
Oak Street Weather Station,2021-08-05 16:00:00.388171,29.0,18.8
63rd Street Weather Station,2021-11-16 21:59:59.783248,12.3,9.9
Oak Street Weather Station,2021-09-01 02:59:59.925960,23.3,19.6
Foster Weather Station,2021-12-16 07:59:59.804557,5.0,
Oak Street Weather Station,2021-11-29 07:00:00.527795,1.8,-1.9
Foster Weather Station,2021-09-24 06:59:59.960734,12.78,
63rd Street Weather Station,2021-09-09 03:00:00.054886,18.3,14.5
63rd Street Weather Station,2021-08-06 00:00:00.455369,24.6,18.8
63rd Street Weather Station,2021-09-13 17:00:00.766834,30.8,22.2
63rd Street Weather Station,2021-06-23 14:59:59.802131,22.4,17.2
Oak Street Weather Station,2021-10-22 03:00:00.274207,9.1,6.3
63rd Street Weather Station,2021-12-06 04:59:59.414690,1.1,-1.1
Oak Street Weather Station,2021-12-14 13:59:59.608256,9.6,6.2
63rd Street Weather Station,2021-07-15 20:59:59.330881,20.8,20.6
Foster Weather Station,2021-08-04 09:00:00.522572,22.5,
63rd Street Weather Station,2021-06-06 17:00:00.280321,30.0,22.1
63rd Street Weather Station,2021-11-13 16:00:00.307930,3.5,1.1
Foster Weather Station,2021-05-27 08:59:59.212359,5.89,
63rd Street Weather Station,2021-08-11 18:59:59.419645,30.8,26.6
Foster Weather Station,2021-07-01 06:00:00.553050,18.56,
63rd Street Weather Station,2021-12-13 08:00:00.696938,3.2,1.4
Oak Street Weather Station,2021-06-13 01:00:00.002897,22.4,20.5
Oak Street Weather Station,2021-11-02 04:59:59.456962,3.4,0.6
Oak Street Weather Station,2021-12-09 07:00:00.660420,2.0,-0.1
Oak Street Weather Station,2021-09-24 00:59:59.666283,15.7,10.5
Oak Street Weather Station,2021-10-01 11:59:59.451176,23.4,19.0
Oak Street Weather Station,2021-11-19 06:00:00.002489,-0.3,-2.6
Oak Street Weather Station,2021-06-12 02:59:59.105459,22.2,21.3
Foster Weather Station,2021-10-08 05:00:00.233803,18.06,
Oak Street Weather Station,2021-06-25 19:00:00.288041,25.1,21.8
Foster Weather Station,2021-11-12 15:59:59.740459,2.28,
Oak Street Weather Station,2021-07-01 07:59:59.953936,19.5,18.3
Foster Weather Station,2021-06-27 09:00:00.564590,25.28,
63rd Street Weather Station,2021-12-13 14:00:00.322201,10.3,5.5
Oak Street Weather Station,2021-06-15 15:00:00.337188,19.5,16.9
63rd Street Weather Station,2021-09-05 13:59:59.568269,27.0,16.9
Oak Street Weather Station,2021-05-31 05:00:00.775595,17.8,10.6
Oak Street Weather Station,2021-07-01 09:59:59.998138,19.3,17.9
Foster Weather Station,2021-07-16 19:59:59.523049,19.0,
Foster Weather Station,2021-05-28 17:00:00.173950,4.06,
Foster Weather Station,2021-07-12 19:00:00.207866,20.67,
Oak Street Weather Station,2021-05-31 00:00:00.773677,16.8,9.7
Foster Weather Station,2021-08-18 03:59:59.457883,22.67,
Oak Street Weather Station,2021-12-04 01:00:00.622338,5.3,3.9
63rd Street Weather Station,2021-06-15 22:59:59.650293,19.4,15.9
63rd Street Weather Station,2021-07-21 15:00:00.003670,21.3,19.5
Foster Weather Station,2021-11-27 05:00:00.813711,0.0,
Foster Weather Station,2021-12-06 05:00:00.254013,0.56,
63rd Street Weather Station,2021-12-02 23:59:59.203214,7.4,6.0
63rd Street Weather Station,2021-08-13 13:59:59.476106,22.8,21.0
Oak Street Weather Station,2021-09-05 10:59:59.402225,25.2,16.4
Oak Street Weather Station,2021-07-23 05:00:00.210024,25.3,22.9
Foster Weather Station,2021-10-22 16:00:00.530652,11.17,
Foster Weather Station,2021-06-29 05:59:59.851899,22.67,
Foster Weather Station,2021-08-25 00:00:00.666208,23.06,
Foster Weather Station,2021-05-30 01:00:00.009939,5.56,
63rd Street Weather Station,2021-11-06 16:59:59.538407,14.9,9.5
Oak Street Weather Station,2021-05-29 04:00:00.327069,9.4,6.2
63rd Street Weather Station,2021-11-12 16:59:59.362836,1.4,1.1
Oak Street Weather Station,2021-08-03 07:59:59.593925,22.0,16.5
Foster Weather Station,2021-11-15 11:59:59.269031,0.89,
Foster Weather Station,2021-08-20 10:00:00.414396,25.78,
63rd Street Weather Station,2021-11-19 03:59:59.357568,-0.3,-2.6
Foster Weather Station,2021-12-14 15:00:00.003438,7.06,
63rd Street Weather Station,2021-10-13 00:59:59.467384,15.1,14.8
Foster Weather Station,2021-07-03 22:00:00.146103,26.78,
63rd Street Weather Station,2021-09-03 05:00:00.509360,19.7,15.9
63rd Street Weather Station,2021-12-11 22:59:59.947023,2.0,0.0
63rd Street Weather Station,2021-11-01 18:59:59.875201,7.4,3.5
63rd Street Weather Station,2021-06-05 04:59:59.599134,22.2,17.2
63rd Street Weather Station,2021-08-10 21:00:00.451959,21.3,21.3
Oak Street Weather Station,2021-09-19 04:00:00.282420,22.7,19.0
Foster Weather Station,2021-07-09 06:00:00.201995,15.17,
63rd Street Weather Station,2021-12-02 05:00:00.188424,10.7,7.4
Oak Street Weather Station,2021-07-04 15:59:59.858644,28.6,21.3
Oak Street Weather Station,2021-09-05 19:00:00.587942,26.9,16.6
63rd Street Weather Station,2021-11-26 17:59:59.515747,-0.9,-3.8
63rd Street Weather Station,2021-08-31 03:00:00.869824,21.8,17.5
63rd Street Weather Station,2021-10-09 06:00:00.194250,18.2,18.1
63rd Street Weather Station,2021-10-09 15:00:00.100206,22.2,20.6
63rd Street Weather Station,2021-07-02 03:59:59.422353,18.1,16.3
63rd Street Weather Station,2021-06-03 01:00:00.286424,15.8,13.1
Foster Weather Station,2021-05-31 12:59:59.719183,14.78,
63rd Street Weather Station,2021-11-03 14:59:59.818777,6.8,2.4
Foster Weather Station,2021-07-15 20:00:00.386573,20.0,
Oak Street Weather Station,2021-12-04 08:00:00.087794,2.2,0.5
63rd Street Weather Station,2021-10-12 22:59:59.135814,16.5,15.3
63rd Street Weather Station,2021-10-11 06:59:59.107059,22.4,20.3
63rd Street Weather Station,2021-08-20 02:59:59.101196,24.3,23.9
Foster Weather Station,2021-06-27 07:59:59.105601,24.5,
63rd Street Weather Station,2021-07-17 02:00:00.213782,20.9,20.3
63rd Street Weather Station,2021-09-13 13:59:59.141342,29.6,23.4
63rd Street Weather Station,2021-12-07 20:59:59.572206,-3.9,-6.4
Oak Street Weather Station,2021-05-24 01:00:00.400921,12.8,12.4
Oak Street Weather Station,2021-06-04 06:59:59.592909,23.2,16.6
63rd Street Weather Station,2021-06-11 14:00:00.224702,24.6,23.2
63rd Street Weather Station,2021-06-07 21:00:00.432276,23.6,21.7
Foster Weather Station,2021-08-04 23:59:59.444110,22.56,
Foster Weather Station,2021-06-20 12:00:00.827767,21.0,
Foster Weather Station,2021-09-25 13:00:00.130246,18.56,
Oak Street Weather Station,2021-11-18 11:00:00.187064,2.0,-1.2
Oak Street Weather Station,2021-07-08 05:00:00.124850,18.4,17.3
Oak Street Weather Station,2021-07-24 12:59:59.694947,32.2,25.1
Foster Weather Station,2021-07-26 08:59:59.111398,25.17,
Oak Street Weather Station,2021-10-18 05:00:00.379075,14.4,8.4
Foster Weather Station,2021-11-06 15:00:00.838298,15.06,
Foster Weather Station,2021-06-04 17:00:00.410862,24.67,
63rd Street Weather Station,2021-05-26 18:59:59.132957,21.6,16.3
63rd Street Weather Station,2021-05-31 11:59:59.329052,20.7,14.0
Foster Weather Station,2021-10-11 12:59:59.241436,25.28,
Foster Weather Station,2021-10-04 21:59:59.312743,18.39,
Foster Weather Station,2021-10-29 07:00:00.382045,12.39,
63rd Street Weather Station,2021-08-28 06:59:59.682969,24.5,23.0
Oak Street Weather Station,2021-06-28 02:59:59.494094,19.4,17.8
63rd Street Weather Station,2021-08-17 00:00:00.186462,22.7,20.1
Foster Weather Station,2021-06-25 18:00:00.241850,24.39,
Oak Street Weather Station,2021-06-12 05:00:00.249742,23.8,21.7
63rd Street Weather Station,2021-11-05 09:59:59.372735,6.8,3.4
63rd Street Weather Station,2021-10-15 11:59:59.288262,16.9,15.4
Foster Weather Station,2021-09-05 11:00:00.789984,24.17,
Oak Street Weather Station,2021-07-04 01:59:59.980510,25.0,20.1
63rd Street Weather Station,2021-08-26 12:59:59.144431,25.1,23.7
Oak Street Weather Station,2021-12-16 20:00:00.165346,3.7,0.0
Oak Street Weather Station,2021-12-06 21:00:00.644826,-6.3,-8.7
63rd Street Weather Station,2021-08-03 12:00:00.096010,23.1,18.1
Foster Weather Station,2021-11-25 01:59:59.521507,8.89,
Foster Weather Station,2021-09-25 22:59:59.885141,17.67,
Oak Street Weather Station,2021-07-19 16:59:59.128700,23.4,19.9
Foster Weather Station,2021-12-08 16:00:00.035046,-0.5,
Foster Weather Station,2021-11-15 08:59:59.399068,0.17,
63rd Street Weather Station,2021-07-09 02:59:59.661844,16.8,15.0
Oak Street Weather Station,2021-12-11 23:59:59.301888,2.9,0.5
63rd Street Weather Station,2021-06-06 00:00:00.120586,26.9,19.3
63rd Street Weather Station,2021-10-27 21:00:00.731387,12.8,10.1
Foster Weather Station,2021-10-03 22:59:59.605959,19.06,
63rd Street Weather Station,2021-09-02 03:59:59.187839,20.3,16.6
63rd Street Weather Station,2021-08-20 09:59:59.186087,25.5,23.7
Foster Weather Station,2021-12-06 21:59:59.823928,-8.5,
Foster Weather Station,2021-07-09 19:59:59.816215,20.17,
63rd Street Weather Station,2021-07-02 07:59:59.705173,18.5,17.2
63rd Street Weather Station,2021-10-24 01:00:00.107474,11.7,7.7
Oak Street Weather Station,2021-09-02 03:59:59.802187,22.2,17.7
Oak Street Weather Station,2021-08-26 20:59:59.190562,26.6,23.8
63rd Street Weather Station,2021-08-16 20:59:59.638202,22.9,19.2
Foster Weather Station,2021-12-12 12:00:00.809217,7.89,
63rd Street Weather Station,2021-06-21 10:59:59.220463,20.4,16.0
63rd Street Weather Station,2021-06-16 16:59:59.715142,18.7,15.3
Foster Weather Station,2021-08-12 08:00:00.625389,24.17,
Oak Street Weather Station,2021-05-22 10:59:59.951601,28.4,19.8
Oak Street Weather Station,2021-06-15 15:59:59.843868,19.4,16.5
Foster Weather Station,2021-06-16 23:00:00.484079,16.78,
Oak Street Weather Station,2021-06-08 05:59:59.470891,19.1,18.3
Oak Street Weather Station,2021-11-15 21:00:00.084267,3.3,1.3
Oak Street Weather Station,2021-08-08 17:59:59.435912,31.1,23.9
Foster Weather Station,2021-05-30 13:59:59.109521,8.56,
Foster Weather Station,2021-08-21 03:59:59.881587,25.56,
63rd Street Weather Station,2021-12-02 02:59:59.873186,11.0,7.6
63rd Street Weather Station,2021-06-06 19:59:59.641592,29.1,22.1
Oak Street Weather Station,2021-08-17 00:59:59.979781,22.7,19.4
Oak Street Weather Station,2021-06-30 07:59:59.220767,24.3,21.5
63rd Street Weather Station,2021-05-21 01:59:59.519317,23.3,18.7
Oak Street Weather Station,2021-05-18 21:59:59.540469,17.5,15.8
Oak Street Weather Station,2021-06-21 06:59:59.955739,19.1,15.9
63rd Street Weather Station,2021-12-01 00:59:59.101028,5.1,2.5
Oak Street Weather Station,2021-09-24 05:00:00.322330,14.9,10.7
Oak Street Weather Station,2021-07-05 13:00:00.729149,32.9,24.0
Oak Street Weather Station,2021-07-14 09:00:00.380848,25.9,21.7
Foster Weather Station,2021-06-28 12:00:00.444141,19.0,
Oak Street Weather Station,2021-06-21 05:00:00.473038,20.8,18.9
63rd Street Weather Station,2021-08-27 05:00:00.762507,23.6,22.0
Oak Street Weather Station,2021-08-01 13:59:59.200977,20.7,17.1
63rd Street Weather Station,2021-09-11 03:59:59.787649,20.2,16.7
63rd Street Weather Station,2021-08-24 14:00:00.765177,33.6,26.7
Foster Weather Station,2021-12-14 01:00:00.796689,3.06,
Foster Weather Station,2021-05-18 07:00:00.148195,8.56,
Foster Weather Station,2021-11-29 21:00:00.521184,3.78,
Oak Street Weather Station,2021-09-13 04:59:59.468825,21.9,20.6
63rd Street Weather Station,2021-12-01 15:59:59.365668,9.1,7.5
Foster Weather Station,2021-07-13 20:59:59.235252,25.06,
Oak Street Weather Station,2021-06-27 20:00:00.415517,19.8,17.9
63rd Street Weather Station,2021-07-19 01:59:59.439744,21.6,20.6
Foster Weather Station,2021-11-10 09:59:59.220930,10.89,
Foster Weather Station,2021-09-23 11:00:00.383291,14.06,
63rd Street Weather Station,2021-06-25 15:59:59.825192,24.5,22.5
Foster Weather Station,2021-06-13 21:00:00.595071,23.39,
63rd Street Weather Station,2021-05-22 01:59:59.972372,22.7,18.3
Oak Street Weather Station,2021-06-03 20:00:00.298906,28.5,16.8
63rd Street Weather Station,2021-08-19 05:59:59.152093,23.7,23.7
63rd Street Weather Station,2021-08-30 23:59:59.547678,23.9,20.5
Foster Weather Station,2021-07-03 01:00:00.685669,16.56,
63rd Street Weather Station,2021-08-06 21:00:00.241475,25.3,21.4
Foster Weather Station,2021-07-29 13:00:00.534284,25.28,
63rd Street Weather Station,2021-11-22 04:59:59.735943,-2.4,-4.8
63rd Street Weather Station,2021-06-03 12:00:00.584740,20.1,16.7
63rd Street Weather Station,2021-11-02 09:00:00.352432,3.0,0.8
Oak Street Weather Station,2021-08-31 18:00:00.371678,25.0,19.0
Oak Street Weather Station,2021-10-05 00:59:59.472016,19.1,18.2
63rd Street Weather Station,2021-11-07 06:59:59.234301,6.6,4.9
63rd Street Weather Station,2021-10-31 05:59:59.295641,8.3,7.4
Oak Street Weather Station,2021-10-27 19:00:00.675394,13.7,9.4
Oak Street Weather Station,2021-11-28 13:00:00.410348,4.0,-0.3
Foster Weather Station,2021-07-08 00:59:59.355732,19.0,
Oak Street Weather Station,2021-11-06 16:00:00.722145,15.3,9.6
63rd Street Weather Station,2021-11-19 18:00:00.331457,3.3,0.5
63rd Street Weather Station,2021-05-22 18:59:59.799461,29.5,20.9
63rd Street Weather Station,2021-09-27 20:59:59.949580,18.5,17.6
63rd Street Weather Station,2021-10-05 05:59:59.228267,19.0,18.1
Oak Street Weather Station,2021-05-21 13:59:59.533300,29.1,19.2
63rd Street Weather Station,2021-06-04 09:59:59.963069,26.6,18.3
Foster Weather Station,2021-09-07 21:00:00.622952,22.39,
Foster Weather Station,2021-05-22 13:00:00.676685,17.17,
63rd Street Weather Station,2021-08-04 22:00:00.543705,23.6,20.2
Oak Street Weather Station,2021-08-11 05:59:59.464320,26.0,23.9
63rd Street Weather Station,2021-05-31 08:00:00.123730,16.7,12.4
Oak Street Weather Station,2021-10-26 19:00:00.164057,11.8,8.7
63rd Street Weather Station,2021-08-22 20:00:00.105921,23.1,21.3
Foster Weather Station,2021-07-09 21:59:59.497068,19.06,
63rd Street Weather Station,2021-06-05 00:59:59.293959,24.1,16.8
Foster Weather Station,2021-09-05 14:59:59.979222,27.06,
Foster Weather Station,2021-11-26 11:59:59.530720,-3.17,
63rd Street Weather Station,2021-09-18 05:00:00.475857,21.8,19.1
Foster Weather Station,2021-10-16 15:00:00.428231,14.5,
